"Lake","Date","Year","DOY","Depth","Temperature"
"K",2003-07-04,2003,185,9,16.9
"K",2003-07-04,2003,185,10,15.6
"K",2003-07-04,2003,185,11,13.6
"K",2003-07-04,2003,185,12,12.8
"K",2003-07-04,2003,185,13,12.6
"K",2003-07-04,2003,185,14,12.3
"K",2003-07-04,2003,185,15,11.8
"K",2003-07-15,2003,196,0,20.2
"K",2003-07-15,2003,196,1,20.1
"K",2003-07-15,2003,196,2,19.8
"K",2003-07-15,2003,196,3,19.7
"K",2003-07-15,2003,196,4,19.6
"K",2003-07-15,2003,196,5,19.6
"K",2003-07-15,2003,196,6,19.5
"K",2003-07-15,2003,196,7,19.4
"K",2003-07-15,2003,196,8,19.3
"K",2003-07-15,2003,196,9,18.3
"K",2003-07-15,2003,196,10,17.9
"K",2003-07-15,2003,196,11,17.4
"K",2003-07-15,2003,196,12,16.4
"K",2003-07-15,2003,196,13,16.2
"K",2003-07-15,2003,196,14,14.2
"K",2003-07-15,2003,196,15,13.5
"K",2003-08-01,2003,213,0,23.6
"K",2003-08-01,2003,213,1,22.6
"K",2003-08-01,2003,213,2,22.2
"K",2003-08-01,2003,213,3,22.1
"K",2003-08-01,2003,213,4,21.9
"K",2003-08-01,2003,213,5,21.9
"K",2003-08-01,2003,213,6,21.5
"K",2003-08-01,2003,213,7,21.4
"K",2003-08-01,2003,213,8,20.9
"K",2003-08-01,2003,213,9,20.5
"K",2003-08-01,2003,213,10,19.9
"K",2003-08-01,2003,213,11,18.5
"K",2003-08-01,2003,213,12,16.2
"K",2003-08-01,2003,213,13,15
"K",2003-08-01,2003,213,14,14.4
"K",2003-08-01,2003,213,15,13.1
"K",2003-08-15,2003,227,0,25.3
"K",2003-08-15,2003,227,1,23.9
"K",2003-08-15,2003,227,2,23.8
"K",2003-08-15,2003,227,3,23.3
"K",2003-08-15,2003,227,4,23.3
"K",2003-08-15,2003,227,5,23.1
"K",2003-08-15,2003,227,6,23
"K",2003-08-15,2003,227,7,22.7
"K",2003-08-15,2003,227,8,22.2
"K",2003-08-15,2003,227,9,21.8
"K",2003-08-15,2003,227,10,20.7
"K",2003-08-15,2003,227,11,18.5
"K",2003-08-15,2003,227,12,17.6
"K",2003-08-15,2003,227,13,17.4
"K",2003-08-15,2003,227,14,15.4
"K",2003-08-15,2003,227,15,13.6
"K",2003-08-15,2003,227,16,12.8
"K",2003-08-15,2003,227,17,12.5
"K",2003-08-15,2003,227,18,11.8
"K",2003-08-15,2003,227,19,11.5
"K",2003-08-25,2003,237,0,22
"K",2003-08-25,2003,237,1,21.4
"K",2003-08-25,2003,237,2,21.3
"K",2003-08-25,2003,237,3,21.2
"K",2003-08-25,2003,237,4,21.2
"K",2003-08-25,2003,237,5,21.2
"K",2003-08-25,2003,237,6,21.2
"K",2003-08-25,2003,237,7,21.1
"K",2003-08-25,2003,237,8,21
"K",2003-08-25,2003,237,9,21
"K",2003-08-25,2003,237,10,20.9
"K",2003-08-25,2003,237,11,20.9
"K",2003-08-25,2003,237,12,20.4
"K",2003-08-25,2003,237,13,18.1
"K",2003-08-25,2003,237,14,15.7
"K",2003-08-25,2003,237,15,15.2
"K",2003-08-25,2003,237,16,14.3
"K",2003-08-25,2003,237,17,12.6
"K",2004-05-17,2004,138,0,8.300000191
"K",2004-05-17,2004,138,1,8.100000381
"K",2004-05-17,2004,138,2,8
"K",2004-05-17,2004,138,3,8
"K",2004-05-17,2004,138,4,8
"K",2004-05-17,2004,138,5,7.900000095
"K",2004-05-17,2004,138,6,7.900000095
"K",2004-05-17,2004,138,7,7.599999905
"K",2004-05-17,2004,138,8,7.400000095
"K",2004-05-17,2004,138,9,7.300000191
"K",2004-05-17,2004,138,10,7.199999809
"K",2004-05-17,2004,138,11,6.699999809
"K",2004-05-17,2004,138,12,6.599999905
"K",2004-05-17,2004,138,13,6.400000095
"K",2004-05-17,2004,138,14,6.400000095
"K",2004-05-17,2004,138,15,6.300000191
"K",2004-05-17,2004,138,16,6.300000191
"K",2004-05-17,2004,138,17,6.199999809
"K",2004-05-17,2004,138,18,6.199999809
"K",2004-05-17,2004,138,19,6.199999809
"K",2004-06-01,2004,153,0,9
"K",2004-06-01,2004,153,1,8.899999619
"K",2004-06-01,2004,153,2,8.800000191
"K",2004-06-01,2004,153,3,8.699999809
"K",2004-06-01,2004,153,4,8.600000381
"K",2004-06-01,2004,153,5,8.399999619
"K",2004-06-01,2004,153,6,8.399999619
"K",2004-06-01,2004,153,7,8.300000191
"K",2004-06-01,2004,153,8,8.300000191
"K",2004-06-01,2004,153,9,8.300000191
"K",2004-06-01,2004,153,10,8.199999809
"K",2004-06-01,2004,153,11,8.199999809
"K",2004-06-01,2004,153,12,8.199999809
"K",2004-06-01,2004,153,13,8.199999809
"K",2004-06-01,2004,153,14,8.199999809
"K",2004-06-01,2004,153,15,8.199999809
"K",2004-06-01,2004,153,16,8.100000381
"K",2004-06-01,2004,153,17,8.100000381
"K",2004-06-01,2004,153,18,8
"K",2004-06-01,2004,153,19,7.900000095
"K",2004-06-11,2004,163,0,11.69999981
"K",2004-06-11,2004,163,1,11.19999981
"K",2004-06-11,2004,163,2,11.10000038
"K",2004-06-11,2004,163,3,11
"K",2004-06-11,2004,163,4,10.80000019
"K",2004-06-11,2004,163,5,10.69999981
"K",2004-06-11,2004,163,6,10.60000038
"K",2004-06-11,2004,163,7,10.60000038
"K",2004-06-11,2004,163,8,10.5
"K",2004-06-11,2004,163,9,10.39999962
"K",2004-06-11,2004,163,10,10.30000019
"K",2004-06-11,2004,163,11,10.30000019
"K",2004-06-11,2004,163,12,10.30000019
"K",2004-06-11,2004,163,13,10.30000019
"K",2004-06-11,2004,163,14,10.30000019
"K",2004-06-11,2004,163,15,10.19999981
"K",2004-06-11,2004,163,16,10.19999981
"K",2004-06-11,2004,163,17,10.19999981
"K",2004-06-11,2004,163,18,9.600000381
"K",2004-06-11,2004,163,19,9.300000191
"K",2004-06-25,2004,177,0,13.60000038
"K",2004-06-25,2004,177,1,13.5
"K",2004-06-25,2004,177,2,13.5
"K",2004-06-25,2004,177,3,13.5
"K",2004-06-25,2004,177,4,13.39999962
"K",2004-06-25,2004,177,5,13.30000019
"K",2004-06-25,2004,177,6,13.19999981
"K",2004-06-25,2004,177,7,13.19999981
"K",2004-06-25,2004,177,8,13.10000038
"K",2004-06-25,2004,177,9,13.10000038
"K",2004-06-25,2004,177,10,13.10000038
"K",2004-06-25,2004,177,11,13.10000038
"K",2004-06-25,2004,177,12,13.10000038
"K",2004-06-25,2004,177,13,13
"K",2004-06-25,2004,177,14,13
"K",2004-06-25,2004,177,15,12.80000019
"K",2004-06-25,2004,177,16,12.69999981
"K",2004-06-25,2004,177,17,12.39999962
"K",2004-06-25,2004,177,18,12.39999962
"K",2004-06-25,2004,177,19,12
"K",2004-07-09,2004,191,0,18.60000038
"K",2004-07-09,2004,191,1,17.70000076
"K",2004-07-09,2004,191,2,16.10000038
"K",2004-07-09,2004,191,3,15.89999962
"K",2004-07-09,2004,191,4,15.80000019
"K",2004-07-09,2004,191,5,15.69999981
"K",2004-07-09,2004,191,6,15.39999962
"K",2004-07-09,2004,191,7,15
"K",2004-07-09,2004,191,8,14.89999962
"K",2004-07-09,2004,191,9,14.80000019
"K",2004-07-09,2004,191,10,14.39999962
"K",2004-07-09,2004,191,11,13.60000038
"K",2004-07-09,2004,191,12,13
"K",2004-07-09,2004,191,13,12.69999981
"K",2004-07-09,2004,191,14,12.39999962
"K",2004-07-09,2004,191,15,12.30000019
"K",2004-07-09,2004,191,16,12
"K",2004-07-09,2004,191,17,11.89999962
"K",2004-07-09,2004,191,18,11.80000019
"K",2004-07-20,2004,202,0,22.89999962
"K",2004-07-20,2004,202,1,22.79999924
"K",2004-07-20,2004,202,2,22.79999924
"K",2004-07-20,2004,202,3,22.10000038
"K",2004-07-20,2004,202,4,21.5
"K",2004-07-20,2004,202,5,18.29999924
"K",2004-07-20,2004,202,6,17.60000038
"K",2004-07-20,2004,202,7,17.10000038
"K",2004-07-20,2004,202,8,15.19999981
"K",2004-07-20,2004,202,9,14.19999981
"K",2004-07-20,2004,202,10,14.10000038
"K",2004-07-20,2004,202,11,13.89999962
"K",2004-07-20,2004,202,12,13.60000038
"K",2004-07-20,2004,202,13,12.30000019
"K",2004-07-20,2004,202,14,11.89999962
"K",2004-08-04,2004,217,0,20.70000076
"K",2004-08-04,2004,217,1,20.60000038
"K",2004-08-04,2004,217,2,20
"K",2004-08-04,2004,217,3,19.70000076
"K",2004-08-04,2004,217,4,19.5
"K",2004-08-04,2004,217,5,19.29999924
"K",2004-08-04,2004,217,6,19.10000038
"K",2004-08-04,2004,217,7,18.89999962
"K",2004-08-04,2004,217,8,18.5
"K",2004-08-04,2004,217,9,16.5
"K",2004-08-04,2004,217,10,14.60000038
"K",2004-08-04,2004,217,11,14.19999981
"K",2004-08-04,2004,217,12,13.60000038
"K",2004-08-04,2004,217,13,12.89999962
"K",2004-08-04,2004,217,14,12.80000019
"K",2004-08-04,2004,217,15,12.60000038
"K",2004-08-04,2004,217,16,12.19999981
"K",2004-08-04,2004,217,17,12
"K",2004-08-04,2004,217,18,12
"K",2004-08-04,2004,217,19,11.89999962
"K",2004-08-04,2004,217,20,11.80000019
"K",2004-08-25,2004,238,0,16.5
"K",2004-08-25,2004,238,1,16.39999962
"K",2004-08-25,2004,238,2,16.29999924
"K",2004-08-25,2004,238,3,16.29999924
"K",2004-08-25,2004,238,4,16.20000076
"K",2004-08-25,2004,238,5,16.20000076
"K",2004-08-25,2004,238,6,16.20000076
"K",2004-08-25,2004,238,7,16.20000076
"K",2004-08-25,2004,238,8,16.20000076
"K",2004-08-25,2004,238,9,16.20000076
"K",2004-08-25,2004,238,10,16.20000076
"K",2004-08-25,2004,238,11,16.20000076
"K",2004-08-25,2004,238,12,16.10000038
"K",2004-08-25,2004,238,13,15.89999962
"K",2004-08-25,2004,238,14,15.10000038
"K",2004-08-25,2004,238,15,13.60000038
"K",2004-08-25,2004,238,16,13.30000019
"K",2004-08-25,2004,238,17,13.19999981
"K",2004-08-25,2004,238,18,13
"K",2005-05-12,2005,132,0,7.1
"K",2005-05-12,2005,132,1,7
"K",2005-05-12,2005,132,2,6.9
"K",2005-05-12,2005,132,3,6.9
"K",2005-05-12,2005,132,4,6.9
"K",2005-05-12,2005,132,5,6.9
"K",2005-05-12,2005,132,6,6.9
"K",2005-05-12,2005,132,7,6.9
"K",2005-05-12,2005,132,8,6.7
"K",2005-05-12,2005,132,9,6.6
"K",2005-05-12,2005,132,10,6.4
"K",2005-05-12,2005,132,11,6.3
"K",2005-05-12,2005,132,12,6.3
"K",2005-05-12,2005,132,13,5.8
"K",2005-05-12,2005,132,14,5.8
"K",2005-05-12,2005,132,15,5.7
"K",2005-05-12,2005,132,16,5.7
"K",2005-05-12,2005,132,17,5.7
"K",2005-05-12,2005,132,18,5.7
"K",2005-05-12,2005,132,19,5.7
"K",2005-05-26,2005,146,0,9.5
"K",2005-05-26,2005,146,1,9.5
"K",2005-05-26,2005,146,2,9.4
"K",2005-05-26,2005,146,3,9.5
"K",2005-05-26,2005,146,4,9.4
"K",2005-05-26,2005,146,5,9.4
"K",2005-05-26,2005,146,6,9.4
"K",2005-05-26,2005,146,7,9.4
"K",2005-05-26,2005,146,8,9.4
"K",2005-05-26,2005,146,9,9.4
"K",2005-05-26,2005,146,10,9.9
"K",2005-05-26,2005,146,11,9.3
"K",2005-05-26,2005,146,12,9.2
"K",2005-05-26,2005,146,13,9.1
"K",2005-05-26,2005,146,14,8.6
"K",2005-05-26,2005,146,15,8.3
"K",2005-05-26,2005,146,16,8.3
"K",2005-05-26,2005,146,17,8.2
"K",2005-05-26,2005,146,18,7.9
"K",2005-05-26,2005,146,19,7.8
"K",2005-06-08,2005,159,0,12.2
"K",2005-06-08,2005,159,1,12.1
"K",2005-06-08,2005,159,2,12.1
"K",2005-06-08,2005,159,3,12.1
"K",2005-06-08,2005,159,4,12.1
"K",2005-06-08,2005,159,5,12
"K",2005-06-08,2005,159,6,11.9
"K",2005-06-08,2005,159,7,11.7
"K",2005-06-08,2005,159,8,11.7
"K",2005-06-08,2005,159,9,11.4
"K",2005-06-08,2005,159,10,10.3
"K",2005-06-08,2005,159,11,9.7
"K",2005-06-08,2005,159,12,9.5
"K",2005-06-08,2005,159,13,9.3
"K",2005-06-08,2005,159,14,9.2
"K",2005-06-08,2005,159,15,9.2
"K",2005-06-08,2005,159,16,9.1
"K",2005-06-08,2005,159,17,9.1
"K",2005-06-08,2005,159,18,9
